use evern; 
INSERT INTO roles (nombre) VALUES ('Admin'); 
INSERT INTO roles (nombre) VALUES ('User'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Ornithology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Entomology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Helmitology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Herpetology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Ichthyology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Theriology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Botany'); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'L4nldEm31d@gmail.com', 'Nichole', 'zTUs6n4u5x', 391, 451637888, '2017-03-07', 'Wheeler', '2017-03-07', 'L4nldEm31d', 4); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-09-14', '2020-09-14', 42); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-02-24', '2019-02-24', 75); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-10-14', '2020-10-14', 36); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-04-27', '2019-04-27', 38); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-08-23', '2017-08-23', 20); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-04-17', '2020-04-17', 9); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-06-18', '2020-06-18', 98); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-06-23', '2020-06-23', 48); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-07-02', '2018-07-02', 44); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-01-25', '2019-01-25', 45); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-08-23', '2018-08-23', 20); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-06-16', '2018-06-16', 52); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-02-15', '2018-02-15', 52); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-11-28', '2019-11-28', 48); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-08-08', '2020-08-08', 42); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-01-16', '2019-01-16', 95); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-01-15', '2019-01-15', 100); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-11-26', '2018-11-26', 2); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-09-20', '2019-09-20', 21); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-01-04', '2018-01-04', 29); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-07', '2019-10-07', 55); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-26', '2019-10-26', 83); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-11-09', '2020-11-09', 28); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-04-20', '2018-04-20', 92); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-09-26', '2019-09-26', 16); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-02-17', '2019-02-17', 62); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-10-17', '2018-10-17', 94); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-02-08', '2017-02-08', 45); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-06-15', '2017-06-15', 91); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-11-15', '2019-11-15', 83); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-08-24', '2019-08-24', 38); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-10-07', '2020-10-07', 4); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-09-27', '2020-09-27', 91); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-10-21', '2020-10-21', 73); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-04-10', '2019-04-10', 45); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-08-14', '2020-08-14', 39); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-10-18', '2020-10-18', 98); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-04-11', '2020-04-11', 26); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-03-03', '2019-03-03', 23); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-07-22', '2020-07-22', 60); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-04-12', '2018-04-12', 40); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-09-05', '2018-09-05', 22); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-10-16', '2020-10-16', 17); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-09-16', '2019-09-16', 76); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-08-06', '2019-08-06', 36); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-01-08', '2017-01-08', 18); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-11-23', '2018-11-23', 98); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-03-28', '2020-03-28', 36); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-01-21', '2017-01-21', 58); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-03-28', '2017-03-28', 72); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-10-14', '2017-10-14', 6); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-09', '2019-10-09', 41); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-01', '2019-10-01', 54); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-01-21', '2019-01-21', 42); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-02-10', '2018-02-10', 73); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-06-17', '2019-06-17', 53); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-09-01', '2018-09-01', 95); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-09-21', '2019-09-21', 18); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-02-21', '2018-02-21', 95); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-08-17', '2020-08-17', 53); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-10-28', '2018-10-28', 83); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-05-09', '2017-05-09', 29); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-10-14', '2017-10-14', 96); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-05-09', '2018-05-09', 12); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-11-01', '2017-11-01', 70); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-10-15', '2017-10-15', 76); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-06-19', '2018-06-19', 20); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-08-13', '2018-08-13', 6); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-02-10', '2020-02-10', 57); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-09-20', '2018-09-20', 55); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-06-26', '2018-06-26', 34); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-10-12', '2018-10-12', 42); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-05-18', '2018-05-18', 95); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-05-09', '2019-05-09', 89); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-07-18', '2017-07-18', 55); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-07-19', '2018-07-19', 33); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-07-07', '2017-07-07', 58); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-11-12', '2020-11-12', 63); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-10-20', '2017-10-20', 73); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-01-05', '2017-01-05', 79); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-04-13', '2017-04-13', 34); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-04-22', '2019-04-22', 63); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-27', '2019-10-27', 24); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-06-13', '2018-06-13', 1); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-04-13', '2020-04-13', 78); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-11-12', '2018-11-12', 12); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-02-08', '2019-02-08', 39); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-10-22', '2018-10-22', 73); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-09-20', '2018-09-20', 85); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-01', '2019-10-01', 26); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-04-16', '2019-04-16', 43); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-15', '2019-10-15', 21); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-01-13', '2020-01-13', 23); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-05-10', '2020-05-10', 46); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-07', '2019-10-07', 49); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-01-10', '2017-01-10', 11); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-02-10', '2018-02-10', 88); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-02-27', '2018-02-27', 11); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-06-12', '2019-06-12', 79); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-01-03', '2018-01-03', 96); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-01-18', '2018-01-18', 22); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-06-19', '2018-06-19', 92); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-02-26', '2017-02-26', 90); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-06-13', '2019-06-13', 72); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-07-15', '2020-07-15', 51); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-11-13', '2018-11-13', 70); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-02-24', '2017-02-24', 35); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-08-18', '2017-08-18', 79); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-10-20', '2018-10-20', 79); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-05-06', '2017-05-06', 83); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-11-24', '2017-11-24', 15); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-06-17', '2020-06-17', 9); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-09-04', '2018-09-04', 12); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-09-10', '2018-09-10', 4); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-05-08', '2020-05-08', 71); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-09-11', '2017-09-11', 68); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-06-19', '2020-06-19', 35); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-03-01', '2018-03-01', 2); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-04-18', '2017-04-18', 71); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-02-02', '2020-02-02', 45); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-07-20', '2017-07-20', 17); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-06-27', '2019-06-27', 23); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-02-05', '2018-02-05', 33); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-11-14', '2018-11-14', 23); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-01-18', '2017-01-18', 68); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-06-14', '2020-06-14', 58); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-10-24', '2019-10-24', 45); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-01-02', '2019-01-02', 8); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-01-16', '2019-01-16', 28); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-01-17', '2018-01-17', 34); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-08-06', '2019-08-06', 19); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-06-02', '2019-06-02', 2); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-11-08', '2018-11-08', 7); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-05-11', '2018-05-11', 82); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2017-02-19', '2017-02-19', 44); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-10-02', '2020-10-02', 82); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-09-05', '2020-09-05', 53); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2018-10-24', '2018-10-24', 44); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-02-23', '2020-02-23', 70); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2020-03-24', '2020-03-24', 31); 
INSERT INTO registro (imp_path, fecha_registro, fecha_validacion, camara_id) VALUES ('imagePath', '2019-06-03', '2019-06-03', 78); 
